date,United Kingdom,United Arab Emirates,Turkey,Switzerland,Sweden,Spain,Slovenia,Portugal,Netherlands,Mexico,Lithuania,Kuwait,Ireland,Hungary,Germany,France,Finland,Denmark,Colombia,Chile,Bulgaria,Belgium,Austria,Saudi Arabia,Romania,Paraguay,Norway,Israel,Greece,Estonia,Czech Republic,Uruguay,Ukraine,Tunisia,Taiwan,South Korea,South Africa,Slovakia,Singapore,Puerto Rico,New Zealand,Malaysia,Latvia,Japan,Italy,Croatia,Canada,Brazil,Australia,Argentina,Lebanon,Jordan,China
01-12-2006,20846.11,0.0,4484.030000000001,4328.19,9269.849999999999,19225.93,293.03999999999996,1555.7099999999998,12411.52,2905.49,0.0,0.0,4208.25,0.0,34574.09,25881.31,5928.44,5025.59,2645.73,172.2,0.0,9063.75,5230.04,454.8299999999999,805.2,0.0,7992.09,0.0,7997.530000000001,0.0,0.0,0.0,0.0,0.0,1045.51,1963.12,0.0,486.83000000000004,14.58,0.0,231.96,0.0,0.0,0.0,20053.78,61.48,0.0,5193.96,4828.709999999999,1865.11,0.0,0.0,0.0
01-01-2007,24498.14,0.0,4373.3,4527.48,10145.779999999999,22095.36,336.67,1555.47,13394.29,2940.5299999999997,0.0,0.0,4406.150000000001,0.0,34047.630000000005,31479.53,3631.5099999999993,4363.86,2668.76,184.15,0.0,10163.82,5369.76,472.65,719.1800000000001,0.0,7295.43,0.0,8126.16,0.0,0.0,0.0,0.0,0.0,1077.99,2050.8399999999997,0.0,505.13,14.98,0.0,175.16,0.0,0.0,0.0,20618.42,67.11,24915.93,5371.13,5809.4800000000005,1935.69,0.0,0.0,0.0
01-02-2007,24559.940000000002,0.0,4439.37,4490.320000000001,9023.57,20749.67,338.05,1606.87,12728.39,2971.9300000000003,0.0,0.0,4416.0199999999995,0.0,33003.25,28606.08,4023.37,3878.9500000000003,2718.33,198.31,0.0,8942.9,5472.280000000001,498.74000000000007,731.02,0.0,7099.14,0.0,8215.95,0.0,1365.74,0.0,0.0,0.0,949.0999999999999,2137.12,0.0,514.3900000000001,15.04,0.0,246.66,0.0,0.0,0.0,19450.85,80.0,22625.51,5465.26,5095.780000000001,2004.79,0.0,0.0,0.0
01-03-2007,25640.83,0.0,5189.29,4770.66,10073.73,25444.060000000005,294.7,1679.73,14282.94,3195.17,0.0,0.0,4530.42,0.0,35307.5,29069.949999999997,4347.53,4964.879999999999,2764.67,228.22,0.0,10188.83,5559.65,521.37,804.1300000000001,0.0,7971.57,0.0,8313.4,0.0,1365.12,0.0,0.0,0.0,1174.28,2226.2799999999997,0.0,523.74,15.759999999999998,0.0,276.76,0.0,0.0,0.0,21985.07,78.39,25663.96,6210.0,6102.410000000001,2086.68,0.0,0.0,0.0
01-04-2007,24866.65,0.0,4768.79,4527.570000000001,9717.75,23187.489999999998,362.88,1697.2399999999998,13485.42,3196.66,0.0,0.0,4656.67,0.0,34151.29,30638.41,4528.49,4256.57,2802.66,235.70000000000002,1.65,9595.66,5661.5,545.91,829.38,0.0,7011.63,0.0,8662.3,0.0,1393.79,0.0,0.0,0.0,1092.58,2336.6,0.0,538.19,14.260000000000002,0.0,240.68,0.0,0.0,0.0,19084.17,84.78999999999999,25741.83,6502.839999999999,5130.19,2160.56,0.0,0.0,0.0
01-05-2007,26827.839999999997,0.0,5373.58,4807.55,10700.08,26235.71,370.77,1691.0,14854.960000000001,3372.9800000000005,0.0,0.0,4780.150000000001,0.0,36908.89,32629.65,4928.97,5190.08,2855.97,248.61,6.77,10461.51,5799.300000000001,573.27,890.45,0.0,8457.289999999999,0.0,8971.07,0.0,1407.98,0.0,0.0,0.0,1246.6,2447.6899999999996,0.0,550.31,15.1,0.0,258.08,0.0,0.0,0.0,23139.44,87.50999999999999,28196.949999999997,6710.570000000001,6431.780000000001,2225.91,0.0,0.0,0.0
01-06-2007,27993.5,0.0,5202.389999999999,5264.83,10947.66,25165.489999999998,384.21,1715.8899999999999,14674.59,3413.52,0.0,0.0,4916.15,0.0,36173.1,30618.72,4921.99,5280.58,2905.2,251.22000000000003,0.0,10386.89,5917.969999999999,607.11,924.34,0.0,8114.959999999999,0.0,9267.44,0.0,1429.93,0.0,0.0,0.0,1118.77,2560.89,0.0,558.4300000000001,15.0,0.0,254.31,0.0,0.0,0.0,21571.170000000002,93.4,27262.1,7081.170000000001,6378.92,2306.88,0.0,0.0,0.0
01-07-2007,29832.269999999997,0.0,5437.42,5022.2300000000005,10209.25,28295.15,392.84999999999997,1746.81,15362.109999999999,3655.27,0.0,0.0,5025.679999999999,0.0,38664.17999999999,34601.68,4600.32,4904.0199999999995,2951.8,278.42,10.36,11094.18,6077.549999999999,627.28,960.8100000000001,0.0,7790.03,0.0,9523.73,0.0,1470.98,0.0,0.0,0.0,1224.25,2678.67,0.0,561.6400000000001,18.259999999999998,0.0,248.33,0.0,0.0,0.0,24250.730000000003,91.5,29450.120000000003,7538.47,6622.129999999999,2380.82,0.0,0.0,0.0
01-08-2007,30336.59,0.0,5742.01,5179.070000000001,11168.3,22646.48,403.34999999999997,1765.78,15394.75,3718.98,0.0,0.0,5161.81,0.0,38225.01,29868.1,5050.68,5458.37,3050.46,293.02,12.94,10806.73,6209.74,649.47,980.93,0.0,8209.17,0.0,9564.480000000001,0.0,1507.93,0.0,0.0,0.0,1339.75,2784.3400000000006,0.0,575.14,19.74,0.0,350.78,0.0,0.0,0.0,17273.58,98.31,29274.88,7808.1900000000005,7157.38,2451.9399999999996,0.0,0.0,0.0
01-09-2007,30116.949999999997,0.0,5720.93,5174.9400000000005,10403.01,25032.49,436.41999999999996,1799.81,14881.55,3853.83,0.0,0.0,5292.469999999999,0.0,37064.08,30193.82,4559.099999999999,4925.23,3097.7799999999997,301.0,22.01,9678.25,6335.85,666.7199999999999,1030.91,0.0,7701.78,0.0,9735.37,0.0,1568.6599999999999,0.0,0.0,0.0,1095.62,2881.4900000000002,0.0,598.98,18.380000000000003,0.0,288.48,0.0,0.0,0.0,21470.9,100.72,28375.14,8238.69,6767.45,2536.05,0.0,0.0,0.0
01-10-2007,31014.690000000002,0.0,6142.92,5674.960000000001,11615.109999999999,26996.899999999998,454.76,1811.2500000000002,16362.910000000003,3979.84,0.0,0.0,5439.82,0.0,39843.81,35760.64,5092.839999999999,5505.4,3169.7200000000003,316.95,0.0,11131.94,6450.03,682.11,1090.25,0.0,9014.35,0.0,10024.720000000001,0.0,1612.26,0.0,0.0,0.0,1346.6399999999999,2942.86,0.0,614.72,19.57,0.0,248.89,0.0,0.0,0.0,23257.429999999997,110.21000000000001,31635.05,8823.039999999999,7025.490000000001,2599.0299999999997,0.0,0.0,0.0
01-11-2007,31362.35,0.0,6700.210000000001,5484.97,11142.38,25652.16,405.73,1818.6999999999998,17030.34,3948.1400000000003,0.0,0.0,5548.620000000001,0.0,40420.07,33937.32,5157.35,5703.18,3231.9399999999996,340.07,31.48,11663.85,6573.9400000000005,703.3199999999999,1124.53,0.0,8531.92,0.0,10325.04,0.0,1679.6000000000001,0.0,0.0,0.0,1348.71,2997.4500000000003,0.0,658.07,18.959999999999997,0.0,582.45,0.0,0.0,0.0,21601.46,110.64,30136.190000000002,9433.630000000001,7527.44,2677.99,0.0,0.0,0.0
01-12-2007,33913.479999999996,0.0,6741.41,5528.15,0.0,26448.38,442.54999999999995,0.0,19319.39,3904.29,0.0,0.0,5541.7699999999995,1659.6100000000001,42643.649999999994,29428.41,5820.900000000001,6041.0,3248.5400000000004,350.33000000000004,0.0,12487.789999999999,6407.280000000001,747.29,1155.0,0.0,8678.31,2290.95,10595.89,0.0,1801.8600000000001,22.26,0.0,0.0,1385.63,3013.1499999999996,851.7,641.52,19.29,2419.71,268.37,158.47,0.0,0.0,21727.000000000007,118.87,30719.85,9585.76,7420.149999999999,2843.78,0.0,0.0,0.0
01-01-2008,35996.020000000004,0.0,7033.360000000001,6077.08,13249.769999999999,32032.04,469.27,2786.2400000000002,17680.64,4240.17,0.0,0.0,5650.43,1689.8100000000002,43537.130000000005,37500.94,4472.5,5513.32,3316.2299999999996,370.71999999999997,0.0,12961.27,6535.389999999999,791.38,1186.61,0.0,9171.97,2784.0699999999997,10827.81,0.0,1850.59,23.15,0.0,0.0,1537.15,3053.94,868.47,682.45,18.31,2214.9300000000003,340.35,194.29,0.0,32756.109999999997,24119.7,122.00999999999999,29789.66,9737.73,8020.86,2932.46,0.0,0.0,0.0
01-02-2008,33303.04,0.0,7194.129999999999,5374.799999999999,11950.59,28898.329999999998,474.62999999999994,2890.34,18014.17,4430.59,0.0,0.0,5756.41,1695.56,42513.21,31575.600000000002,4009.5599999999995,5646.73,3381.5199999999995,370.33000000000004,3.28,12405.95,6642.53,844.45,1221.15,0.0,8378.6,2567.8499999999995,11063.29,0.0,1890.37,24.75,0.0,0.0,1445.97,3064.95,887.1700000000001,719.2,18.139999999999997,0.0,412.32,213.51,0.0,37905.95,25174.010000000002,130.42,27515.73,10263.94,8633.85,3022.66,0.0,0.0,0.0
01-03-2008,34505.86,0.0,7625.84,5654.0,11867.23,29326.840000000004,491.76000000000005,2901.9700000000003,17839.739999999998,4580.19,0.0,0.0,5885.759999999999,1746.77,41882.560000000005,34096.08,4982.05,5796.59,3418.09,373.83,39.7,13714.96,6747.26,898.6300000000001,1291.25,0.0,8748.2,3094.48,11354.63,0.0,1938.11,26.26,0.0,0.0,1542.4,3088.01,903.6700000000001,745.76,21.81,2394.1,353.7,218.99,0.0,40247.73,25610.64,135.40000000000003,29766.02,10772.929999999998,7292.22,3143.3599999999997,0.0,0.0,0.0
01-04-2008,36447.68,0.0,7832.089999999999,6219.62,13191.45,34630.27,505.84000000000003,2918.27,20283.64,4645.28,0.0,0.0,5986.61,1862.6600000000003,46992.39,37493.43,5432.290000000001,5996.55,3474.76,385.08,97.63,14318.560000000001,6852.200000000001,996.23,1328.52,0.0,8983.039999999999,3029.34,11606.720000000001,0.0,2007.88,27.12,0.0,0.0,1775.49,3107.8700000000003,931.45,763.6800000000001,20.86,2360.63,377.32,235.96,0.0,49353.03999999999,25308.32,149.5,29480.989999999998,11160.18,9263.77,3259.45,0.0,0.0,0.0
01-05-2008,36066.85,0.0,7949.07,6005.41,12740.44,32531.83,516.9,2951.4500000000003,20423.32,4731.889999999999,0.0,0.0,6106.08,1892.1199999999997,46232.280000000006,34530.98,5297.82,6066.209999999999,3501.8,373.28,54.82,13836.13,6956.61,1072.69,1379.31,0.0,9363.810000000001,3111.45,11831.039999999997,0.0,2057.2400000000002,29.91,0.0,0.0,1914.06,3131.26,927.5400000000001,787.0699999999999,21.360000000000003,2392.7799999999997,460.13,243.07999999999998,0.0,44647.42999999999,25827.68,150.85,31343.739999999998,11533.32,9212.939999999999,3358.81,0.0,0.0,0.0
01-06-2008,38238.630000000005,0.0,7969.82,6321.18,13228.329999999998,32307.65,562.58,2991.8899999999994,18634.22,5059.87,0.0,0.0,6225.5599999999995,1946.45,47823.09,37316.56,6020.84,6141.26,3532.6600000000003,387.01,21.46,14687.36,7063.4400000000005,1139.23,1385.36,0.0,9988.84,3479.64,12117.21,0.0,2085.73,26.97,0.0,0.0,1885.3600000000001,3176.9800000000005,960.4,807.8,21.07,2219.1,446.9,241.87,0.0,45440.33,27265.68,160.13,31836.4,12137.33,7855.21,3468.72,0.0,0.0,0.0
01-07-2008,42924.48,0.0,8617.34,6469.36,13349.060000000001,39102.979999999996,607.6700000000001,3029.67,23167.940000000002,5101.32,194.92000000000002,0.0,6336.68,2013.98,49676.479999999996,41369.45,6176.8099999999995,6178.36,3586.68,405.38,33.67,15119.580000000002,7165.91,1191.8500000000001,1321.15,0.0,9290.69,3482.11,12332.029999999999,105.96000000000001,2127.23,28.48,0.0,0.0,2125.52,3224.06,994.7900000000001,844.1800000000001,23.53,2400.33,633.84,272.82,42.2,50352.350000000006,28549.629999999997,176.87,34437.7,12206.26,9800.08,3600.44,0.0,0.0,0.0
01-08-2008,38284.84,0.0,8014.220000000001,6071.52,12810.67,29406.19,634.3299999999999,3055.31,19071.08,5116.1,213.44,0.0,6531.669999999999,2051.0,47848.14,33245.25,5830.339999999999,6238.860000000001,3635.0499999999997,382.07000000000005,33.15,13607.74,7268.58,1252.6399999999999,1245.21,0.0,9123.95,3148.29,12385.980000000001,105.71000000000001,2162.04,29.73,0.0,0.0,1959.05,3322.71,1002.9100000000001,878.5799999999999,200.29,2452.4400000000005,557.47,283.78,41.75,49059.530000000006,26999.64,184.51,33209.12,12906.279999999999,8561.28,3697.8399999999997,0.0,0.0,0.0
01-09-2008,44425.979999999996,0.0,8167.660000000001,6941.780000000001,13717.599999999999,34538.33,673.47,3102.16,22687.74,5021.400000000001,217.76000000000002,0.0,6695.93,2151.18,50480.66,40603.02,6156.17,6298.040000000001,3678.7,372.64,64.36,14965.960000000001,7365.84,1284.38,1300.9499999999998,0.0,10048.0,3651.42,12565.75,107.58999999999999,2264.42,28.31,0.0,0.0,2070.56,3423.4799999999996,1013.7,913.57,199.18,2402.0699999999997,473.51,283.31,40.79,53291.14,27979.510000000002,196.33,34741.88,13550.470000000001,8889.859999999999,3842.4300000000003,0.0,0.0,0.0
01-10-2008,43761.479999999996,0.0,8897.7,6778.580000000001,14617.789999999999,35875.39,700.86,3156.1800000000003,23474.67,5036.46,224.56,0.0,6833.55,2255.8700000000003,50560.49,39700.92,5010.27,6575.95,3733.54,391.15999999999997,0.0,15392.310000000001,7466.349999999999,1296.27,1356.3899999999999,0.0,10060.189999999999,3281.99,12770.769999999999,106.89000000000001,2330.0,30.36,0.0,0.0,2333.73,3516.3599999999997,1019.6600000000001,953.6999999999999,203.33999999999997,2596.98,577.35,271.51000000000005,41.730000000000004,52967.04,29717.83,205.70000000000002,37212.6,13923.279999999999,11812.349999999999,3964.81,0.0,0.0,0.0
01-11-2008,42326.14,0.0,9290.949999999999,6355.299999999999,12786.68,34025.48,717.7099999999999,3222.13,19161.88,5183.79,235.63,0.0,6996.24,2330.4500000000003,51744.729999999996,37089.759999999995,5283.32,6747.42,3848.09,408.65999999999997,25.96,14481.869999999999,7557.860000000001,1338.76,1366.67,0.0,9335.69,3500.73,13007.629999999997,106.85,2404.86,32.95,0.0,0.0,2231.94,3552.16,1045.8999999999999,1014.0799999999999,202.31,2371.5,509.5,322.01,40.81,48819.43000000001,29136.2,222.34,35456.880000000005,14270.850000000002,10398.15,4105.82,0.0,0.0,0.0
01-12-2008,41224.880000000005,0.0,9422.43,7572.1900000000005,14742.13,34827.310000000005,738.0300000000001,3304.5099999999998,26942.010000000002,5213.92,234.86,0.0,6782.139999999999,2997.83,54824.0,39908.35,11258.61,6893.47,3846.4900000000002,407.68,0.0,16392.69,7618.25,1399.87,1421.98,0.0,10250.67,3930.98,13252.550000000001,118.25999999999999,2685.6600000000003,37.09,0.0,0.0,2487.3199999999997,3566.61,1036.37,1188.0,230.99,2485.4700000000003,560.97,187.04,42.22,63411.37000000001,30543.8,230.08999999999997,40093.31999999999,14197.369999999999,8589.02,4227.16,0.0,0.0,0.0
