date,United Kingdom,United Arab Emirates,Turkey,Switzerland,Sweden,Spain,Slovenia,Portugal,Netherlands,Mexico,Lithuania,Kuwait,Ireland,Hungary,Germany,France,Finland,Denmark,Colombia,Chile,Bulgaria,Belgium,Austria,Saudi Arabia,Romania,Paraguay,Norway,Israel,Greece,Estonia,Czech Republic,Uruguay,Ukraine,Tunisia,Taiwan,South Korea,South Africa,Slovakia,Singapore,Puerto Rico,New Zealand,Malaysia,Latvia,Japan,Italy,Croatia,Canada,Brazil,Australia,Argentina,Lebanon,Jordan,China
01-11-2015,0.651632553,0.643159562,1.889485649,-0.076550768,-4.054923792,-4.540033738,0.621209507,0.958858159,0.822450021,2.162514571,-0.146439215,1.500807378,1.168710947,0.202367073,3.377789839,-4.741165592,4.244413802,0.825952158,0.603231387,47.45931614,0.397742638,-6.721182533,-5.994560795,0.750193284,0.406644603,3.099558607,2.249590532,2.213238118,0.354062294,0.207110804,0.545794136,1.758687437,0.945683802,,1.496349949,0.863485737,0.536598951,0.605832653,-0.128284199,-10.67814977,2.836353244,-12.8532821,0.217714003,-6.806710865,-1.47374627,,0.43818925,0.296423148,-0.780920675,-6.529493239,,,7.830430116
01-12-2015,0.006959698,0.570809249,5.511130894,8.827327627,7.268007731,3.434666205,0.701029375,1.083424874,0.687033382,0.26661352,3.345597379,1.32592668,1.536151578,0.322065143,3.145077852,6.199369496,76.59371998,0.919975982,0.436934983,1.784216592,3.634621786,12.30752362,9.934415262,0.629500528,0.530394066,2.445057559,5.769364879,-0.274186525,0.062677169,5.535387795,1.328307895,1.625029439,-0.269036752,,0.979904826,0.828705449,1.835299075,1.862905476,-0.11115777,13.64303066,15.35431808,-18.88695847,2.029228794,19.23591772,0.974191355,,6.021155052,0.13932505,12.60589297,5.378180124,,,-8.207326877
01-01-2016,-1.834562086,-0.051488373,-8.076516424,-6.947819788,-4.817619442,1.17043609,0.002076817,1.387890926,-0.114541266,-18.73738763,3.355131035,0.4147603,0.095139901,0.221599314,-2.583427776,-0.516431298,-59.5573822,-1.565325043,-0.415434501,2.569833065,4.471536741,-11.42424961,-10.56946552,0.583786598,2.302342973,2.947003467,-13.09364765,0.017504854,-0.115932939,-0.118007432,0.234278269,1.602609812,15.91598825,,0.681710599,-3.032544421,5.387895529,1.505320901,15.98001879,-14.40213808,-19.16291022,12.13524033,2.613113961,-22.29946425,-9.212584446,,-7.628499013,0.415843081,-18.06955792,-3.232803307,,,17.71967138
01-02-2016,0.565369364,0.494782619,6.540553699,-7.724066598,-1.977427609,-5.20314727,0.855630966,1.404704043,0.287192242,14.80030486,2.012927054,0.632862545,0.451377465,1.011072696,-0.781391762,-3.208541222,7.198241928,0.46168199,-0.263022611,1.58938407,1.863821997,-0.265785063,2.272292983,0.751559362,0.809461044,-2.300336781,29.63312637,-1.508578255,1.423067257,-2.541414243,0.725121328,1.752785332,2.480987408,0.928501937,0.801035674,0.443934864,0.847771872,2.018484549,0.07249467,12.90383738,7.841241883,0.505257969,1.644266289,4.258698802,1.31905308,,0.87243113,-0.213658661,5.127071256,-1.793366888,-6.937761627,1.882782949,-25.01062775
01-03-2016,-0.430260273,0.486783336,3.805381889,18.0430314,5.474812617,7.236742422,0.793598498,1.372730033,-0.766998115,4.689252782,-0.239272109,0.697622233,0.314979734,0.941111253,-1.664376198,7.020410814,44.21620893,0.537570618,-0.362856502,3.455024378,3.44284921,6.324936665,0.00100814,1.004092109,1.417220182,-0.981810347,-18.98355764,1.057403417,0.505792921,1.049780758,1.139308453,1.803634859,1.751824818,0.744085367,0.933392457,0.772685893,1.044317715,1.074508475,0.161929518,4.156805743,6.997939803,-0.218661871,1.091848255,8.844684552,5.719549953,,3.975449118,0.844826396,-1.579739234,6.781266555,12.17351761,5.397964292,49.97165533
01-04-2016,1.7813919,0.656445624,-3.427833158,-7.499012965,-0.113556039,-2.139229916,0.630860692,1.437018004,0.047738397,-4.715218131,0.261148105,1.084034538,0.544611011,0.996971067,3.890915933,-2.430703491,-12.16650531,0.370495993,-0.367188336,4.617643501,0.268185493,-2.017861064,3.298870961,0.863327646,0.273421703,2.2845953,2.186972584,0.525606598,0.34470102,1.387293565,0.725504387,0.645325203,-0.111589351,0.73858963,-0.221834118,0.730836674,1.016756867,1.458727821,11.3124867,-7.252057424,-2.461205305,15.3951707,1.229978429,12.16252481,-0.230323026,,-1.205291895,0.567968178,14.12648658,-1.639261555,3.162125004,2.525132589,-1.66950167
01-05-2016,-0.192744929,1.340080224,1.627953141,7.648822737,3.440289634,0.980981172,0.206261749,1.442809991,0.351374107,2.768889756,-0.184924338,1.053991606,0.641064644,0.968307282,0.714255161,3.137681978,9.74332985,0.360425585,-0.301353307,1.477583932,0.21792881,3.149266287,0.616010415,1.040838709,0.823362189,2.254839396,5.703662606,0.579992585,0.112120104,2.107224229,-1.097183425,-0.00504872,2.078678583,0.921467015,0.855715551,0.708108837,0.769548619,1.30928758,-0.160525913,3.36241268,4.181978352,0.433054096,4.730168805,-11.59077698,-0.07509073,,5.073562937,0.943682297,-2.835836059,5.177215839,4.103164297,2.428196418,5.087134803
01-06-2016,-3.31934794,0.693938313,8.226486573,0.65472168,3.43799768,8.535200866,0.507299521,1.607959972,0.260955988,-0.802250734,-0.056762638,0.764368499,1.188408222,2.135806765,1.702364412,0.194846734,11.82248363,0.375182771,-0.343815547,-3.982305469,1.817444273,1.466913597,5.954133809,0.978785822,0.313791804,2.74005171,4.930866673,1.720965094,0.036298938,-0.23176971,0.63331634,2.224915009,13.24213406,0.510187234,0.731713101,0.524276179,0.829559951,1.334635796,-0.172268586,5.925616447,-2.824115936,0.570792394,-0.126982295,1.923220265,-1.822647228,,0.640613025,1.424594825,-3.076727311,-8.55199578,7.141040054,1.413334338,-0.804779905
01-07-2016,-3.813663611,0.552094803,-14.36642406,-7.294903617,-9.748317465,-5.351232683,0.524089998,1.629161464,0.134614772,-0.407317987,-0.597135014,0.725136134,0.906769228,0.880559946,0.817782741,0.525817532,-13.62506596,0.603360807,-0.268014556,1.594143478,1.582750415,-4.543480224,-4.105989931,1.376910583,1.639640023,2.102918631,-18.21716181,0.322703836,-0.018023783,0.531343062,0.618818621,1.135989463,14.3443896,1.21889117,0.455871431,0.700725052,0.923187081,1.398840266,-9.401004717,-7.72451807,-0.378740249,-10.98030258,3.129469897,2.02238071,-4.053540897,,-4.14589084,0.380175757,-1.031473465,1.090654731,-4.795459594,-2.133194589,7.41856177
01-08-2016,1.88315496,0.576248602,11.80178506,7.492329487,10.10084685,-6.530710404,0.258272542,1.554269438,-0.133639073,6.393133028,-0.326945205,0.639925124,0.8614422,0.817925474,1.918433315,-2.245193668,18.68818785,0.553699537,-0.296739715,-2.316788887,0.873130346,0.067861122,-2.756140792,0.575170339,0.632823246,1.895291518,24.79686701,1.322043694,-0.054557583,1.221775631,0.249479203,1.823213414,0.416553473,0.517714267,1.115544979,0.647362406,-8.458955417,0.810590638,0.662419843,17.58051508,9.279155559,15.66065295,1.438798526,4.124028128,-0.190795678,,7.054616084,1.650995066,8.089452555,10.73366304,1.514078842,3.13283208,-0.303255708
