date,United Kingdom,United Arab Emirates,Turkey,Switzerland,Sweden,Spain,Slovenia,Portugal,Netherlands,Mexico,Lithuania,Kuwait,Ireland,Hungary,Germany,France,Finland,Denmark,Colombia,Chile,Bulgaria,Belgium,Austria,Saudi Arabia,Romania,Paraguay,Norway,Israel,Greece,Estonia,Czech Republic,Uruguay,Ukraine,Tunisia,Taiwan,South Korea,South Africa,Slovakia,Singapore,Puerto Rico,New Zealand,Malaysia,Latvia,Japan,Italy,Croatia,Canada,Brazil,Australia,Argentina,Lebanon,Jordan,China
01-02-2017,0.645503286,-0.633871623,-0.464030615,0.551239238,1.593369197,0.436465906,0.302229244,0.000277132,1.508995787,-0.828174758,-0.464810495,0.035502859,2.351901246,-0.107484619,0.499593115,0.751250991,0.251176966,1.195826997,-0.665485225,-0.813702579,-0.372071081,1.418531606,0.672661309,-0.517001355,-0.366972151,-0.857188637,1.670378273,0.515645224,0.276914736,-0.283115253,-0.175697519,-0.69975497,-0.91055074,-0.86278045,-0.507155846,-0.555567867,-0.860828518,0.282931773,-0.837739934,0.184498433,0.317025076,-0.903009376,-0.52391322,-0.124278022,-0.136206193,-0.918916646,1.405909096,-0.509332158,0.291756531,-0.663187211,-0.709183288,-0.887783917,-0.918706403
01-03-2017,0.612523587,-0.70239418,-0.5169796,0.764793322,1.820720051,0.497302535,0.228975759,-0.067189385,1.429011021,-0.896747452,-0.530299451,-0.030245368,2.285151366,-0.174276515,0.446554928,0.90182026,0.817196743,1.14087864,-0.736415492,-0.8846491,-0.376600582,1.585514512,0.788284007,-0.587332981,-0.436195497,-0.927700379,2.222233104,0.458298251,0.211063959,-0.344708969,-0.248728854,-0.775413167,-0.981279457,-0.933280616,-0.576028667,-0.622420383,-0.931011394,0.217145212,-0.908767543,0.279168543,0.445681647,-0.976060095,-0.591873482,-0.070400112,-0.178095465,-0.989916224,1.599600655,-0.57743293,0.236066525,-0.680073116,-0.777414283,-0.958308319,-0.989661794
01-04-2017,0.647777506,-0.665144883,-0.498450478,0.554630066,1.57164906,0.369286317,0.268281005,-0.025830884,1.481722248,-0.866491739,-0.493135773,0.010023279,2.352947386,-0.135939718,0.472951408,0.819657928,0.905109429,1.201958984,-0.700996428,-0.836246183,-0.367499136,1.423601363,0.824837652,-0.551208495,-0.396778043,-0.891916499,1.486226097,0.500792674,0.250983971,-0.297364619,-0.214431755,-0.732803202,-0.945868557,-0.897415003,-0.539124239,-0.582345668,-0.894966805,0.268183702,-0.872846036,0.168794052,0.426038946,-0.936473181,-0.549964887,-0.052211367,-0.159600552,-0.954516788,1.466102836,-0.539569361,0.475387355,-0.683469788,-0.742525158,-0.922036193,-0.954288635
01-05-2017,0.632964115,-0.737209156,-0.51565414,0.749749772,1.929088577,0.477646816,0.20334337,-0.095224757,1.409931798,-0.941406131,-0.549553503,-0.052839497,2.310343271,-0.199853213,0.482018935,0.943947243,1.088686566,1.1454032,-0.770348671,-0.908243546,-0.43316267,1.563389507,1.007469465,-0.616601373,-0.463005307,-0.960434027,2.430884917,0.437190032,0.186916173,-0.358212738,-0.282704983,-0.800572104,-1.015102871,-0.966216925,-0.605316712,-0.648063625,-0.963617722,0.20805711,-0.941928476,0.214842816,0.478913697,-1.006708499,-0.609234496,-0.131297124,-0.227114607,-1.023755148,1.639522838,-0.605481795,0.4152795,-0.732272589,-0.804141116,-0.990520403,-1.023546939
01-06-2017,0.659219397,-0.727480064,-0.56560522,0.66277854,1.947591265,0.537274051,0.218127998,-0.078698783,1.44356944,-0.919470215,-0.521843693,-0.039116273,2.336276417,-0.187947388,0.482480171,0.883368643,1.148411618,1.166281896,-0.761508539,-0.896730724,-0.42060706,1.62275458,0.808748906,-0.603489265,-0.450559937,-0.95224704,2.309082336,0.449694245,0.200936785,-0.347011349,-0.274196382,-0.793290841,-1.006075134,-0.956969785,-0.592199417,-0.635564637,-0.955958768,0.230028753,-0.933313315,0.21020877,0.383218771,-1.001413094,-0.589451671,-0.10242733,-0.214230426,-1.014812379,1.596989099,-0.593343251,0.332987994,-0.721342207,-0.791734685,-0.981618509,-1.014584669
01-07-2017,0.674115502,-0.71818789,-0.507823999,0.699945742,1.684276662,0.485051622,0.228850188,-0.051702479,1.464653719,-0.910480452,-0.492737003,-0.026181736,2.36490755,-0.175618538,0.535146749,0.925731062,1.137389802,1.186709798,-0.752504942,-0.886262619,-0.397656385,1.538710746,0.902095329,-0.590836179,-0.439676147,-0.941615497,1.962963445,0.462813364,0.213621749,-0.313094199,-0.263143888,-0.783163065,-0.997433727,-0.947441717,-0.581777789,-0.624228862,-0.946629555,0.252126757,-0.919672995,0.161977743,0.419720029,-0.99529289,-0.578061292,-0.132949618,-0.226654252,-1.006194798,1.571432206,-0.581923817,0.366731446,-0.699935447,-0.777772038,-0.972559474,-1.005952719
01-08-2017,0.652492042,-0.730099531,-0.555562646,0.721241222,1.960378907,0.342000967,0.209653963,-0.063794372,1.417639589,-0.928047267,-0.517745301,-0.044683186,2.365070666,-0.193038907,0.501840992,0.80958337,1.2858922,1.178753617,-0.773539356,-0.898266135,-0.403320283,1.554101155,0.907975611,-0.609077589,-0.45591216,-0.96233303,2.210735052,0.445141249,0.19488088,-0.328008633,-0.2868046,-0.80423415,-1.018171343,-0.967536214,-0.598254114,-0.641649116,-0.966628809,0.2438497,-0.940274584,0.235714977,0.460140308,-1.007029998,-0.596308362,-0.057128585,-0.270907493,-1.026922525,1.63073667,-0.601302341,0.415185997,-0.71210481,-0.791701486,-0.992911147,-1.026633585
01-09-2017,0.651954282,-0.697536833,-0.51624748,0.683383038,1.774884255,0.462644039,0.244557565,-0.024224974,1.447144985,-0.904245395,-0.466550488,-0.008397351,2.424747483,-0.158876142,0.525797081,0.848152042,1.119738871,1.221923292,-0.742456647,-0.861937938,-0.387055316,1.55040203,0.814539971,-0.575801147,-0.420773133,-0.934845658,2.112313351,0.480363145,0.233245345,-0.283267746,-0.258265221,-0.768051869,-0.987019304,-0.935822842,-0.567259007,-0.606854071,-0.935061825,0.286341773,-0.908861629,-0.283436375,0.394857105,-0.979024838,-0.563734268,-0.122272523,-0.233141975,-0.995809147,1.504539118,-0.567066613,0.320442639,-0.692618043,-0.754024455,-0.96165164,-0.995588665
01-10-2017,0.647716839,-0.734894562,-0.538367062,0.645037655,1.916208787,0.421872752,0.210382303,-0.044413047,1.432161355,-0.940589314,-0.515555956,-0.031373721,2.415049055,-0.194723249,0.475175316,0.97645363,1.133720742,1.197146823,-0.781859454,-0.901115444,-0.408991086,1.669157208,1.019620952,-0.613642863,-0.457064806,-0.973088434,2.276267487,0.445439309,0.202009863,-0.3260925,-0.297309965,-0.805883754,-1.026240918,-0.97479556,-0.604220988,-0.643113427,-0.973521079,0.259826238,-0.948212447,0.09342404,0.447159661,-1.016203302,-0.601068283,-0.136227878,-0.269196522,-1.034988277,1.608091841,-0.60332312,0.416373997,-0.725489298,-0.78690242,-1.000007132,-1.034808266
01-11-2017,0.684291991,-0.737371552,-0.541992017,0.741403546,1.896663562,0.420312014,0.208006281,-0.054522551,1.441865758,-0.937737643,-0.515717096,-0.027642656,2.441537304,-0.195455585,0.50400794,0.869851156,1.260379044,1.207525616,-0.786691729,-0.899049034,-0.411788816,1.569804959,0.951927635,-0.617113882,-0.458305606,-0.976085047,2.320007431,0.445153898,0.204259531,-0.327807965,-0.300485269,-0.808657723,-1.03076309,-0.979319138,-0.600465529,-0.643580025,-0.977107529,0.267071263,-0.952764879,0.002798486,0.532658744,-1.023219787,-0.594529649,-0.143249827,-0.291514623,-1.039545965,1.627003274,-0.604661361,0.406890465,-0.736654607,-0.784985905,-1.004851969,-1.039327806
01-12-2017,0.6825739,-0.74333963,-0.53903809,0.729567287,1.855083326,0.317924519,0.206925654,-0.048428082,1.448340445,-0.961405842,-0.514684745,-0.026448304,2.470874012,-0.194377038,0.517506755,0.793182435,1.256602079,1.214404413,-0.793124915,-0.889023551,-0.408738941,1.590105461,0.963008886,-0.622414579,-0.461588491,-0.980954259,2.243896268,0.444078275,0.205784966,-0.317264196,-0.305856486,-0.810840853,-1.036878921,-0.985286478,-0.602977501,-0.645565968,-0.982815185,0.272391181,-0.959052582,0.236723435,0.524511065,-1.028988523,-0.594451033,-0.012105745,-0.291682183,-1.045668989,1.583252394,-0.609152215,0.399272198,-0.742794246,-0.790479839,-1.010794119,-1.045456417
01-01-2018,0.728466235,-0.734121932,-0.526955721,0.669221734,2.0833705,0.42853291,0.226845406,-0.045965737,1.469953101,-0.932795953,-0.519109521,-0.006880387,2.493518697,-0.183678572,0.55353255,1.087799344,1.551390404,1.000415926,-0.781087009,-0.872259608,-0.381684866,1.625920318,1.113306258,-0.609319263,-0.44629507,-0.978154394,2.412309199,0.475574556,0.2343057,-0.481102344,-0.295829585,-0.7987804,-1.024059643,-0.972334258,-0.596719719,-0.612321646,-0.973407203,0.116200996,-0.959002596,0.119348037,0.449807982,-1.017850923,-0.579972394,-0.26406217,-0.279473993,-0.806719924,1.585608789,-0.591900091,0.386743157,-0.722010858,-0.788262841,-0.997189054,-1.032864127
01-02-2018,0.756234371,-0.672903711,-0.452716386,0.601203124,1.764796415,0.290702934,0.293384018,0.022791174,1.54430442,-0.891182784,-0.450262939,0.058917114,2.568227402,-0.114206852,0.544491728,0.816819849,0.709340643,1.31108397,-0.72138566,-0.798913844,-0.348815734,1.480300369,0.879826855,-0.547708219,-0.383599795,-0.916352386,2.081893428,0.55338683,0.294764534,-0.412695201,-0.232773893,-0.737970739,-0.963417969,-0.91239608,-0.545302562,-0.54743815,-0.915565563,0.187943815,-0.898775575,0.04952701,0.41111457,-0.956524513,-0.515858775,-0.175703227,-0.2309855,-0.745525519,1.408934471,-0.531563043,0.339187805,-0.691639328,-0.746773277,-0.937365541,-0.972854084
01-03-2018,0.731967622,-0.730796539,-0.515693336,0.717451306,1.98558868,0.424469561,0.240844447,-0.030126335,1.503108574,-0.943939899,-0.498656112,0.010321374,2.530335947,-0.154185866,0.480544186,0.920226425,1.286850341,1.552822902,-0.778685096,-0.856089324,-0.361424435,1.690926582,0.900803363,-0.603913538,-0.437628811,-0.97192471,2.236933314,0.513101864,0.238422883,-0.451503967,-0.284712631,-0.792018299,-1.020558367,-0.969464148,-0.604961293,-0.599752521,-0.970149772,0.140505002,-0.955940738,0.038213295,0.47658845,-1.014270683,-0.568399015,-0.180098196,-0.277590812,-0.800904985,1.536010022,-0.587468659,0.370917744,-0.733045889,-0.808861504,-0.994307056,-1.029881347
01-04-2018,0.732071818,-0.721953617,-0.518567878,0.642897513,1.986329127,0.376691942,0.256123941,-0.013510091,1.522223566,-0.9327492,-0.482196381,-0.056586891,2.553288581,-0.134803809,0.481148043,0.902265522,1.304861535,1.400555582,-0.771466184,-0.840188282,-0.359502104,1.49547798,1.088828498,-0.595043259,-0.426878148,-0.963285143,1.987011936,0.484596918,0.232785397,-0.435361392,-0.277889551,-0.783136758,-1.012960932,-0.961907415,-0.603806094,-0.584057235,-0.96250143,0.160802326,-0.938880719,0.099090449,0.522016424,-1.000798978,-0.564431249,-0.042250199,-0.270232489,-0.79026651,1.532630259,-0.578708723,0.400022967,-0.728883782,-0.799828583,-0.986754679,-1.022332619
