,United Kingdom,United Arab Emirates,Turkey,Switzerland,Sweden,Spain,Slovenia,Portugal,Netherlands,Mexico,Lithuania,Kuwait,Ireland,Hungary,Germany,France,Finland,Denmark,Colombia,Chile,Bulgaria,Belgium,Austria,Saudi Arabia,Romania,Paraguay,Norway,Israel,Greece,Estonia,Czech Republic,Uruguay,Ukraine,Tunisia,Taiwan,South Korea,South Africa,Slovakia,Singapore,Puerto Rico,New Zealand,Malaysia,Latvia,Japan,Italy,Croatia,Canada,Brazil,Australia,Argentina,Lebanon,Jordan,China
,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values
0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1,13810.13,-0.01,-0.01,-0.01,6396.33,-0.01,-0.01,-0.01,6929.42,-0.01,-0.01,-0.01,2210.63,-0.01,18514.21,14733.47,-0.01,-0.01,-0.01,87.76,0,2545.3,2400.35,-0.01,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0,0,-0.01,-0.01,-0.01,0,-0.01,-0.01,-0.01,0,-0.01,0,-0.01,-0.01,-0.01,0,0,1788.27,-0.01,-0.01,-0.01,-0.01
2,12978.94,-0.01,776.6,-0.01,6498.23,-0.01,-0.01,-0.01,6955.58,-0.01,0,-0.01,2269.64,-0.01,18421.82,15192.37,-0.01,-0.01,-0.01,92.49,0,5389.97,2420.74,-0.01,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0,0,0,-0.01,-0.01,0,-0.01,-0.01,-0.01,0,-0.01,0,-0.01,-0.01,-0.01,0,0,1654.14,-0.01,-0.01,-0.01,-0.01
3,15562.34,-0.01,997.35,-0.01,6569.08,-0.01,118.71,-0.01,7598.25,-0.01,0,-0.01,2326.24,-0.01,19724.91,18666.44,-0.01,-0.01,-0.01,94.67,0,5975.77,2486.03,-0.01,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,-0.01,0,-0.01,0,-0.01,-0.01,-0.01,0,0,1827.19,-0.01,-0.01,-0.01,0
4,15129.1,0,1781.48,2376.13,6651.23,-0.01,135.1,-0.01,7827.65,-0.01,0,-0.01,2410.71,-0.01,20665.15,20745.08,2208.31,-0.01,-0.01,99.19,0,5849.04,2540.14,-0.01,0,0,-0.01,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,-0.01,0,-0.01,0,-0.01,-0.01,-0.01,0,0,2039.84,-0.01,-0.01,-0.01,0
5,15343.48,0,1683.38,2392.78,6739.59,-0.01,139.53,-0.01,8247.57,-0.01,0,-0.01,2501.81,-0.01,20749.26,21840.61,2225.36,-0.01,-0.01,103.32,0,6031.69,2643.22,-0.01,0,0,-0.01,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,-0.01,0,-0.01,0,-0.01,-0.01,-0.01,0,0,2063.28,-0.01,-0.01,0,0
6,17110.05,0,1951.55,2449.24,6897.52,-0.01,142.73,-0.01,8607.48,-0.01,0,-0.01,2574.21,-0.01,21347.38,21456.76,2783.6,-0.01,-0.01,103.18,0,6402.22,2758.9,-0.01,0,0,4593.6,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,3.33,0,0,2149.83,-0.01,-0.01,0,0
7,15554.69,0,2315.34,2513.26,6927.59,-0.01,143.11,-0.01,8673.96,-0.01,0,0,2666.43,-0.01,21747.91,22633.75,2759.24,-0.01,-0.01,0,0,6315.71,2878.29,-0.01,0,0,4752.13,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,6.79,0,0,2259.87,-0.01,-0.01,0,0
8,16457.27,0,2232.06,2572.67,7139.5,-0.01,142.98,-0.01,9157.96,-0.01,0,0,2771.81,0,21266.42,21260.4,3070.08,-0.01,-0.01,108.21,0,6385.65,2931,-0.01,0,0,4880.92,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,6.35,0,0,2538.54,-0.01,-0.01,0,0
9,17968.01,0,2318.03,2629.17,7336.2,-0.01,148.03,-0.01,9469.08,-0.01,0,0,2873.61,0,23831.08,21657.57,3555.94,-0.01,-0.01,111.16,0,6689.66,2987.8,-0.01,0,0,4951.61,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,4.28,0,0,2634.5,-0.01,-0.01,0,0
10,16713.98,0,2726.04,2685.65,7467.3,-0.01,176.21,-0.01,9487.4,-0.01,0,0,2918.48,0,22608.49,21331.79,3194.96,-0.01,-0.01,118.99,0,6659.24,3086.86,-0.01,0,0,5027.67,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,6.27,0,0,2654.06,-0.01,-0.01,0,0
11,18019.69,0,2342.2,2745.91,7613.03,-0.01,166.53,-0.01,9888.36,-0.01,0,0,3031.36,0,24406.7,23193.97,2722.44,-0.01,-0.01,120.78,0,6847.58,3764.55,0,0,0,5262.95,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,6.78,0,0,2889.25,-0.01,-0.01,0,0
12,17023.59,0,2457.55,2804.39,7684.17,-0.01,168.88,-0.01,10396.53,-0.01,0,0,3094.65,0,27500.87,20314.42,3167.04,-0.01,-0.01,127.56,0,7008.35,3863.03,0,0,0,5266.44,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,6.93,0,0,3039.61,-0.01,0,0,0
13,18703.57,0,2848.69,2870.17,7763,-0.01,22.2,1094.67,10860.29,-0.01,0,0,3144.43,0,26377.89,23690.1,2937.3,-0.01,-0.01,134.66,0,7143.99,3978.76,0,0,0,5338.85,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,4.42,0,0,3493.33,0,0,0,0
14,17226.62,0,2550.71,2938.44,7795.09,-0.01,177.9,1116.33,10132.09,-0.01,0,0,3218.93,0,25544.86,24736.44,3380.06,-0.01,-0.01,134.69,0,7259.4,4091.83,0,0,0,5367.75,0,-0.01,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,4.75,0,0,2763.31,0,0,0,0
15,20484.82,0,2901.52,3018.84,7860.78,-0.01,174.95,1112.37,11630.07,-0.01,0,0,3289.48,0,28685.95,23259.75,4626.08,-0.01,-0.01,135.6,0,7374.3,4255.8,0,0,0,5480.2,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,6.72,0,0,3658.41,0,0,0,0
16,19688.27,0,3308.03,3095.72,7913.3,-0.01,226.74,1123.69,10879.85,-0.01,0,0,3369.05,0,26213.39,27001.07,3013.65,2196,-0.01,136.52,0,7490.52,4374.64,0,0,0,5561.68,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,5.23,0,0,3336.03,0,0,0,0
17,20231.08,0,3154.73,3179.34,8013.07,-0.01,182.23,1141.48,11922.77,-0.01,0,0,3441.82,0,29421.94,29414.37,3237,2262.4,-0.01,144.4,0,7650.9,4533.03,0,718.11,0,5734.6,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,8.14,0,0,3836.91,0,0,0,0
18,20396.29,0,3713.7,3258.98,8082.35,-0.01,227.85,1169.55,12287.98,-0.01,0,0,3581.86,0,29451.57,25556.43,3868.1,2357.23,-0.01,147.25,0,7821.63,4664.64,0,869.96,0,5733.82,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,6.18,0,0,3566.6,0,0,0,0
19,20690.78,0,3952.33,3342.15,8099.93,-0.01,187.53,1187.86,11737.53,-0.01,0,0,3684.69,0,29733.8,29770.06,3564.16,2442.89,-0.01,152.76,0,7964.69,4792.23,0,733.75,0,5861.24,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,7.44,0,0,3787.1,0,0,0,0
20,21351.95,0,3497.69,3448.23,8113.13,-0.01,237.86,1214.74,12472.84,-0.01,0,0,3772.57,0,31007.97,24024.07,3713.73,2541.06,-0.01,154.09,0,8072.94,4885.67,0,618.2,0,5921.21,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,9.37,0,0,4214.2,0,0,0,0
21,21435.58,0,3748.92,3551.54,8184.24,-0.01,235.2,1242.25,12188.94,-0.01,0,0,3839.66,0,31139.87,24636.02,4167.93,2605.78,-0.01,162.94,0,8210.59,4953.65,0,815,0,6036.62,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,8.79,0,0,3884.95,0,0,0,0
22,21986.11,0,3693.94,3637.36,8260.66,-0.01,237.21,1257.69,12753.96,-0.01,0,0,3926.99,0,30996.2,25075.47,3613.56,2624.72,-0.01,162.15,0,8300.71,5024.13,178.86,769.63,0,6081.83,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,10.05,0,0,2698.39,0,0,0,0
23,23327.94,0,3457.87,3719.89,8334.61,-0.01,260.35,1273.51,13090.69,-0.01,0,0,3974.4,0,33372.65,25410.11,4437.48,2694.6,-0.01,173,0,8416.66,5130.88,194.1,857.98,0,6070.22,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,0,-0.01,0,-0.01,-0.01,7.83,0,0,4703.73,0,0,0,0
24,20846.11,0,4338.24,3832.47,9269.85,-0.01,258.75,1303.62,12411.52,-0.01,0,0,4208.25,0,34574.09,25881.31,4310.85,2800.59,-0.01,172.2,0,9063.75,5230.04,210.7,805.2,0,6232.91,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,231.96,0,0,-0.01,-0.01,16.44,0,5193.96,4828.71,1242.37,0,0,0
25,24498.14,0,4484.03,3929.91,10145.78,-0.01,276.49,1311.79,13394.29,-0.01,0,0,4406.15,0,34047.63,31479.53,4404.23,2904.4,-0.01,184.15,0,10163.82,5369.76,227.51,719.18,0,6305.88,0,-0.01,-0.01,0,0,0,0,-0.01,0,0,-0.01,-0.01,0,175.16,0,0,-0.01,-0.01,11.71,24915.93,5371.13,5809.48,1275.52,0,0,0
26,24559.94,0,4373.3,4019.64,9023.57,-0.01,293.04,1328.1,12728.39,-0.01,0,0,4416.02,0,33003.25,28606.08,4371.75,3011.4,-0.01,198.31,0,8942.9,5472.28,244.24,731.02,0,5927.01,0,-0.01,-0.01,0,0,0,0,-0.01,1963.12,0,-0.01,-0.01,0,246.66,0,0,-0.01,-0.01,6.07,22625.51,5465.26,5095.78,1343.89,0,0,0
27,25640.83,0,4439.37,4328.19,10073.73,-0.01,336.67,1349.84,14282.94,-0.01,0,0,4530.42,0,35307.5,29069.95,5928.44,3113.89,-0.01,228.22,0,10188.83,5559.65,261.72,804.13,0,6531.07,0,-0.01,-0.01,0,0,0,0,-0.01,2050.84,0,-0.01,-0.01,0,276.76,0,0,-0.01,-0.01,22.54,25663.96,6210,6102.41,1398.52,0,0,0
28,24866.65,0,5189.29,4527.48,9717.75,-0.01,338.05,1372.13,13485.42,-0.01,0,0,4656.67,0,34151.29,30638.41,3631.51,3213.14,-0.01,235.7,1.65,9595.66,5661.5,277.56,829.38,0,6386.91,0,-0.01,0,0,0,0,0,0,2137.12,0,0,-0.01,0,240.68,0,0,0,-0.01,21.48,25741.83,6502.84,5130.19,1451.77,0,0,0
29,26827.84,0,4768.79,4490.32,10700.08,-0.01,294.7,1398.53,14854.96,-0.01,0,0,4780.15,0,36908.89,32629.65,4023.37,3298.04,-0.01,248.61,6.77,10461.51,5799.3,288.3,890.45,0,7992.09,0,-0.01,0,0,0,0,0,0,2226.28,0,0,-0.01,0,258.08,0,0,0,-0.01,61.48,28196.95,6710.57,6431.78,1489.84,0,0,0
30,27993.5,0,5373.58,4770.66,10947.66,-0.01,362.88,1405.04,14674.59,-0.01,0,0,4916.15,0,36173.1,30618.72,4347.53,3396.89,-0.01,251.22,0,10386.89,5917.97,304.99,924.34,0,7295.43,0,-0.01,0,0,0,0,0,0,2336.6,0,0,-0.01,0,254.31,0,0,0,-0.01,67.11,27262.1,7081.17,6378.92,1526.43,0,0,0
31,29832.27,0,5202.39,4527.57,10209.25,-0.01,370.77,1407.97,15362.11,-0.01,0,0,5025.68,0,38664.18,34601.68,4528.49,3502.72,-0.01,278.42,10.36,11094.18,6077.55,325.96,960.81,0,7099.14,0,-0.01,0,0,0,0,0,0,2447.69,0,0,-0.01,0,248.33,0,0,0,-0.01,80,29450.12,7538.47,6622.13,1559.14,0,0,0
32,30336.59,0,5437.42,4807.55,11168.3,-0.01,384.21,1417.71,15394.75,-0.01,0,0,5161.81,0,38225.01,29868.1,4928.97,3620.45,-0.01,293.02,12.94,10806.73,6209.74,347.72,980.93,0,7971.57,0,-0.01,0,0,0,0,0,0,2560.89,0,0,-0.01,0,350.78,0,0,0,-0.01,78.39,29274.88,7808.19,7157.38,1612.59,0,0,0
33,30116.95,0,5742.01,5264.83,10403.01,-0.01,392.85,1440.5,14881.55,-0.01,0,0,5292.47,0,37064.08,30193.82,4921.99,3716.51,-0.01,301,22.01,9678.25,6335.85,369.87,1030.91,0,7011.63,0,-0.01,0,0,0,0,0,0,2678.67,0,0,-0.01,0,288.48,0,0,0,-0.01,84.79,28375.14,8238.69,6767.45,1666.64,0,0,0
34,31014.69,0,5720.93,5022.23,11615.11,12344.35,403.35,1444.53,16362.91,-0.01,0,0,5439.82,0,39843.81,35760.64,4600.32,3764.43,-0.01,316.95,0,11131.94,6450.03,454.83,1090.25,0,8457.29,0,-0.01,0,0,0,0,0,0,2784.34,0,0,-0.01,0,248.89,0,0,0,-0.01,87.51,31635.05,8823.04,7025.49,1722.25,0,0,0
35,31362.35,0,6142.92,5179.07,11142.38,12796.61,436.42,1472.67,17030.34,-0.01,0,0,5548.62,0,40420.07,33937.32,5050.68,3871.05,-0.01,340.07,31.48,11663.85,6573.94,472.65,1124.53,0,8114.96,0,-0.01,0,0,0,0,0,0,2881.49,0,0,-0.01,0,582.45,0,0,0,-0.01,93.4,30136.19,9433.63,7527.44,1726.12,0,0,0
36,33913.48,0,6700.21,5174.94,0,14017.54,454.76,1555.71,19319.39,-0.01,0,0,5541.77,0,42643.65,29428.41,4559.1,3983.91,-0.01,350.33,0,12487.79,6407.28,498.74,1155,0,7790.03,0,-0.01,0,0,22.26,0,0,0,2942.86,851.7,0,-0.01,0,268.37,0,0,0,-0.01,91.5,30719.85,9585.76,7420.15,1865.11,0,0,0
37,35996.02,0,6741.41,5674.96,13249.77,14220,405.73,1555.47,17680.64,-0.01,0,0,5650.43,0,43537.13,37500.94,5092.84,4103.61,-0.01,370.72,0,12961.27,6535.39,521.37,1186.61,0,8209.17,0,-0.01,0,0,23.15,0,0,0,2997.45,868.47,0,-0.01,0,340.35,0,0,0,-0.01,98.31,29789.66,9737.73,8020.86,1935.69,0,0,0
38,33303.04,0,7033.36,5484.97,11950.59,14526.96,442.55,1606.87,18014.17,-0.01,0,0,5756.41,0,42513.21,31575.6,5157.35,4199.94,-0.01,370.33,3.28,12405.95,6642.53,545.91,1221.15,0,7701.78,0,-0.01,0,0,24.75,0,0,0,3013.15,887.17,0,-0.01,0,412.32,0,0,0,-0.01,100.72,27515.73,10263.94,8633.85,2004.79,0,0,0
39,34505.86,0,7194.13,5528.15,11867.23,15945.55,469.27,1679.73,17839.74,-0.01,0,0,5885.76,0,41882.56,34096.08,5820.9,5025.59,-0.01,373.83,39.7,13714.96,6747.26,573.27,1291.25,0,9014.35,2290.95,-0.01,0,0,26.26,0,0,0,3053.94,903.67,0,-0.01,0,353.7,0,0,0,-0.01,110.21,29766.02,10772.93,7292.22,2086.68,0,0,0
40,36447.68,0,7625.84,6077.08,13191.45,15026.85,474.63,1697.24,20283.64,-0.01,0,0,5986.61,0,46992.39,37493.43,4472.5,4363.86,-0.01,385.08,97.63,14318.56,6852.2,607.11,1328.52,0,8531.92,2784.07,-0.01,0,1365.74,27.12,0,0,0,3064.95,931.45,0,-0.01,0,377.32,0,0,0,-0.01,110.64,29480.99,11160.18,9263.77,2160.56,0,0,0
41,36066.85,0,7832.09,5374.8,12740.44,13747.12,491.76,1691,20423.32,-0.01,0,0,6106.08,0,46232.28,34530.98,4009.56,3878.95,-0.01,373.28,54.82,13836.13,6956.61,627.28,1379.31,0,8678.31,2567.85,-0.01,0,1365.12,29.91,0,0,0,3088.01,927.54,0,-0.01,2419.71,460.13,0,0,0,-0.01,118.87,31343.74,11533.32,9212.94,2225.91,0,0,0
42,38238.63,0,7949.07,5654,13228.33,15332.89,505.84,1715.89,18634.22,-0.01,0,0,6225.56,0,47823.09,37316.56,4982.05,4964.88,-0.01,387.01,21.46,14687.36,7063.44,649.47,1385.36,0,9171.97,3094.48,-0.01,0,1393.79,26.97,0,0,0,3107.87,960.4,0,-0.01,2214.93,446.9,0,0,0,-0.01,122.01,31836.4,12137.33,7855.21,2306.88,0,0,0
43,42924.48,0,7969.82,6219.62,13349.06,14951.77,516.9,1746.81,23167.94,-0.01,0,0,6336.68,1659.61,49676.48,41369.45,5432.29,4256.57,-0.01,405.38,33.67,15119.58,7165.91,666.72,1321.15,0,8378.6,3029.34,-0.01,0,1407.98,28.48,0,0,0,3131.26,994.79,0,-0.01,0,633.84,0,42.2,0,-0.01,130.42,34437.7,12206.26,9800.08,2380.82,0,0,0
44,38284.84,0,8617.34,6005.41,12810.67,17512.22,562.58,1765.78,19071.08,-0.01,194.92,0,6531.67,1689.81,47848.14,33245.25,5297.82,5190.08,-0.01,382.07,33.15,13607.74,7268.58,682.11,1245.21,0,8748.2,3111.45,-0.01,0,1429.93,29.73,0,0,0,3176.98,1002.91,0,-0.01,2394.1,557.47,0,41.75,0,-0.01,135.4,33209.12,12906.28,8561.28,2451.94,0,0,0
45,44425.98,0,8014.22,6321.18,13717.6,17573.86,607.67,1799.81,22687.74,-0.01,213.44,0,6695.93,1695.56,50480.66,40603.02,6020.84,5280.58,-0.01,372.64,64.36,14965.96,7365.84,703.32,1300.95,0,8983.04,3479.64,-0.01,0,1470.98,28.31,0,0,0,3224.06,1013.7,0,-0.01,2360.63,473.51,0,40.79,0,-0.01,149.5,34741.88,13550.47,8889.86,2536.05,0,0,0
46,43761.48,0,8167.66,6469.36,14617.79,17790.02,634.33,1811.25,23474.67,-0.01,217.76,0,6833.55,1746.77,50560.49,39700.92,6176.81,4904.02,-0.01,391.16,0,15392.31,7466.35,747.29,1356.39,0,9363.81,3482.11,-0.01,0,1507.93,30.36,0,0,0,3322.71,1019.66,0,-0.01,2392.78,577.35,0,41.73,0,-0.01,150.85,37212.6,13923.28,11812.35,2599.03,0,0,0
47,42326.14,0,8897.7,6071.52,12786.68,17099.69,673.47,1818.7,19161.88,-0.01,224.56,0,6996.24,1862.66,51744.73,37089.76,5830.34,5458.37,-0.01,408.66,25.96,14481.87,7557.86,791.38,1366.67,0,9988.84,3148.29,-0.01,0,1568.66,32.95,0,0,0,3423.48,1045.9,0,-0.01,2219.1,509.5,0,40.81,0,-0.01,160.13,35456.88,14270.85,10398.15,2677.99,0,0,0
48,41224.88,0,9290.95,6941.78,14742.13,19938.91,700.86,0,26942.01,-0.01,235.63,0,6782.14,1892.12,54824,39908.35,6156.17,4925.23,-0.01,407.68,0,16392.69,7618.25,844.45,1421.98,0,9290.69,3651.42,-0.01,0,1612.26,37.09,0,0,0,3516.36,1036.37,0,0,2400.33,560.97,0,42.22,0,-0.01,176.87,40093.32,14197.37,8589.02,2843.78,0,0,0
49,45031.68,0,9422.43,6778.58,14536.88,19307.23,717.71,2786.24,21245.92,-0.01,234.86,0,6877.06,1946.45,51795.96,44479.41,5010.27,5505.4,-0.01,421.46,62.14,15890.57,7715.63,898.63,1745.7,0,9123.95,3281.99,-0.01,0,1679.6,41.58,0,0,0,3552.16,1032.54,0,0,2452.44,471.16,0,41.75,0,-0.01,184.51,37090.7,13864.9,12058.67,2932.46,0,0,0
50,41062.57,0,9526.04,6355.3,13023.95,19995.73,738.03,2890.34,20848.23,-0.01,237.65,0,6911.36,2013.98,50192.46,38118.62,5283.32,5703.18,-0.01,406.14,84.44,14770.81,7803.45,996.23,1854.9,0,10048,3500.73,-0.01,0,1801.86,43.42,0,0,0,3566.61,1056.19,0,0,2402.07,528.18,0,41.72,0,-0.01,196.33,34983.2,14139.83,12282.74,3022.66,0,0,0
51,43545.51,0,9793.72,7572.19,14708.43,20507.54,809.3,2901.97,22749.98,-0.01,241.94,0,7073.62,2051,53627.62,43698.87,11258.61,6041,-0.01,417.1,86.98,17149.86,7929.07,1072.69,1956.11,0,10060.19,3930.98,-0.01,0,1850.59,46.6,0,0,1045.51,3566.1,1084.47,486.83,0,2596.98,585.76,0,41.21,0,-0.01,205.7,40957.39,14616.83,14062.6,3143.36,0,0,0
52,44702.12,0,10448.06,6928.16,14973.01,21063.96,900.56,2918.27,23057.39,-0.01,256.27,0,7147.18,2151.18,54869.83,44887.37,4171.2,5513.32,0,409.57,82.69,16446.82,8055.18,1139.23,2247.3,0,9335.69,3939.8,-0.01,0,1890.37,46.55,0,0,1077.99,3645.87,1158.9,505.13,0,2371.5,613.74,0,42.1,0,-0.01,222.34,39537.86,14980.46,14539.15,3259.45,0,0,0
53,45532.34,0,10681.88,6540.26,14531.31,20397.13,915.24,2951.45,23675.09,-0.01,301.31,0,7189.92,2255.87,56205.9,43750.39,4592.16,5646.73,0,490.12,86.6,16566.02,8185.17,1191.85,2454.37,0,10250.67,3599.74,-0.01,0,1938.11,52.62,0,0,949.1,3727.56,1181.03,514.39,0,2485.47,652.94,0,41.98,0,-0.01,230.09,40722.22,15468.78,14248.84,3358.81,0,0,0
54,49606.47,0,10718.93,7770.38,15765.29,21029.55,932.78,2991.89,24388.07,-0.01,297.74,0,7276.82,2330.45,57732.86,47275.97,6294.92,5796.59,0,457.64,68.5,17365.53,8295,1252.64,2597.47,0,9893.94,4339.51,-0.01,0,2007.88,60.31,0,0,1174.28,3826.37,1222.75,523.74,0,2003.9,673.73,0,42.38,0,-0.01,248.94,41138.85,16079.69,14722.24,3468.72,0,0,0
55,51471.89,0,11032.58,7163.95,15219.93,21511.42,941.86,3029.67,25518.88,-0.01,298.68,0,7379.32,2997.83,60655.81,48058.24,6496.38,5996.55,0,498.42,32.77,17978.77,8413.84,1284.38,2733.54,0,9238.69,3870.56,-0.01,0,2057.24,64.4,0,0,1092.58,3903.52,1268.9,538.19,0,2012.82,737.39,0,43.34,0,-0.01,265.4,44493.02,16601.55,16200.24,3600.44,0,0,0
56,47249.27,0,11806.29,7712.9,14886.48,21449.54,955.48,3055.31,24325.87,-0.01,300.76,0,7483.46,3016.86,57902.93,42183.21,6059.44,6066.21,0,575.29,43.62,16426.41,8508.07,1296.27,2854.08,0,10480.29,3991.22,-0.01,0,2085.73,76.05,0,0,1246.6,4033.62,1312.22,550.31,0,2130.25,830.57,0,44.13,0,-0.01,299.64,42590.74,17100.71,14944.46,3697.84,0,0,0
57,53049.42,0,11234.04,8209.22,15307.11,19225.93,967.81,3102.16,26181.9,-0.01,305.35,0,7569.45,3136.65,60110.9,47712.26,7403.09,6141.26,0,547.78,53.66,18120.88,8594.01,1338.76,2981.35,0,9476.21,4140.4,-0.01,0,2127.23,77.98,0,0,1118.77,4267.74,1341.53,558.43,0,2080.93,873.18,0,42.17,0,-0.01,317.14,43433.7,17617.12,16315.9,3842.43,0,0,0
58,52437.09,0,10478.23,7800.97,15495.76,22095.36,982.49,3156.18,25784.73,-0.01,338.72,0,7685.63,3420.5,60041.79,45687.06,6424.36,6178.36,0,569.8,85.45,18034.48,8700.92,1399.87,3117,0,10396.31,4116.88,-0.01,0,2162.04,80.14,0,0,1224.25,4422.72,1370.28,561.64,0,2004.18,920.17,0,42.85,0,9154.57,341.43,44917.02,18130.02,16501.04,3964.81,0,0,59.8
59,52070.56,0,11778.89,7603.25,15097.22,20749.67,996.26,3222.13,25551.86,-0.01,345.67,0,7832.44,3628.41,60652.39,46934.21,6905.61,6238.86,0,607.15,80.91,17068.06,8815.51,1984.7,3281.03,0,10999.69,4426.56,-0.01,0,2264.42,84.66,0,0,1339.75,4718.41,1398.65,575.14,0,2129.14,1039.76,158.47,82.35,0,9049.06,353.03,44954.61,18514.06,15974.1,4105.82,0,0,0
60,54974.6,0,12271.64,7856.21,16308.18,25444.06,1014.83,3304.51,27126.8,-0.01,337.76,0,7911.19,3645.74,63807.59,46880.03,6907.72,6298.04,0,675.3,91.47,19007.17,8902,2093.22,3456.03,0,10463.39,4414.21,-0.01,0,2330,87,0,0,1095.62,4969.96,1383.69,598.98,13.46,2006.38,1202.9,194.29,89.6,0,9432.6,370.3,48057.45,19033.55,18768.91,4227.16,0,0,0
61,53910.68,0,14572.28,7397.75,15258.55,23187.49,1031.24,2922.38,27843.96,-0.01,356.07,0,8064.98,3750.11,60572.6,61742.27,6712.34,6575.95,0,627.29,102.26,18131.89,8922.11,2208.85,3530.51,0,10273.15,4558.01,-0.01,0,2404.86,85.65,0,0,1346.64,5101.24,1190.71,614.72,13.19,2087.6,1239.1,213.51,87.75,0,9969.45,372.64,44295.19,18673.01,15452.32,5752.75,0,0,0
62,52452.67,0,12036.89,8521.42,14139.82,26235.71,1113.94,3016.07,27977.92,-0.01,341.16,0,8066.6,3737.88,59113.08,55933.94,6665.62,6747.42,0,647.02,96.85,16792.28,8935.48,2325.11,3729.16,0,10502.46,3809.88,-0.01,0,2685.66,85.66,0,0,1348.71,5464.25,1211.72,658.07,12.28,2090.49,1015.73,218.99,87.79,0,10552.8,372.28,41692.84,19407.91,15575.88,5906.34,0,0,0
63,60286.37,0,12185.21,8475.24,17264.99,25165.49,1159.28,3117.82,28469.22,-0.01,342.81,0,8217.23,3750.52,63571.75,68651.21,10984.73,6893.47,2191.66,654.82,127.08,20069.79,8952.73,2438.25,3937.51,0,10485.9,4659.5,-0.01,0,2773.88,88.73,0,0,1385.63,5634.56,1227.85,641.52,10.07,2149.9,1273.13,235.96,86.83,0,10983.63,384.46,49903.25,20337.93,18285.7,6063.3,0,0,0
64,55945.11,0,13969.14,7709.6,16051.37,28295.15,1132.33,3234.38,29494.23,-0.01,337.01,0,8289.4,3921.96,62902.17,62969.4,5010.84,6852.74,2232.16,673.71,113.47,19147.75,8972.68,2544.87,4055.62,0,10231.27,4626.75,-0.01,0,2904.98,91.52,0,0,1537.15,5690.1,1248.24,682.45,10.48,1903.19,1398.89,243.08,88.1,32756.11,11442.41,396.2,46169.81,21060.75,16977.46,6229.86,0,0,0
